Rank	Taxonpath	Taxon	S675S.DA01r3	S07.18SX07	S45.18SX62	S20.18SX20	S676S.DA01r4	S10.18SX10	S23.18SX23	S677S.DA01r5	S770S.DA013III	S186SBLEX2	S44.18SX61	S39.18SX56	S771S.DA013IV	S192SBLPCR	S122S75.79	S688S.DA01	S22.18SX22	S15.18SX15	S126S60.64	S109S65.67	S42.18SX59	S113S27	S687S.DA01	S679S.DA01r7	S768S.DA013I	S115S29	S108S65.69	S38.18SX55	S27.18SX21.24	S02.18SX02	S812S.BLEX14	S686S.DA01	S674S.DA01r2	S680S.DA01r8	S03.18SX03	S112S26	S40.18SX57	S26.18SX11.20	S133S80.82	S46.18SX63	S120S45.49	S118S35.39	S683S.DA01	S13.18SX13	S110S65.67	S128S60.62	S43.18SX60	S678S.DA01r6	S111S25	S123S75.79	S09.18SX09	S18.18SX18	S19.18SX19	S12.18SX12	S119S40.44	S189SMOCK	S189SBLEX4	S06.18SX06	S125S75.77	S767S.DA012IV	S689S.DA01	S17.18SX17	S124S75.77	S129S60.62	S01.18SX01	S127S60.64	S47.18SX64	S121S50.54	S04.18SX04	S25.18SX1.10	S08.18SX08	S21.18SX21	S766S.DA011IV	S107S65.69	S41.18SX58	S11.18SX11	S114S28	S16.18SX16	S682S.DA01r10	S14.18SX14	S732S.BLANK	S813S.BLANK	S769S.DA013II	S681S.DA01r9	S811S.BLEX14	S132S80.82	S48.18SBlank	S116S25.29	S130S80.84	S05.18SX05	S117S30.34	S24.18SX24	S131S80.84	S673S.DA01r1
order	Main genome;Eukaryota;Archaeplastida;Plantae;Chlorophyta;Clade VII;Subclade B	Subclade B	0.000105918943122	6.88117585533e-05	8.26156102196e-05	0.0003105521173	0.000134856170707	0.000393855848759	0.0	0.000128816179312	0.00032361212775	0.0	7.58963905845e-05	0.000131344972519	0.000222274703749	0.0	7.1772051963e-05	0.000281509668401	0.000108349698652	1.43024686061e-05	3.89802759804e-05	0.000367526951976	7.06442757953e-05	0.000112655958092	0.000150431079061	3.7528380838e-05	0.000214141933273	0.000300851117516	0.000305299490319	5.52679574805e-05	2.90646980178e-05	7.22073795942e-05	0.0	0.000323745910578	9.56064490896e-05	0.000147607285896	0.000168037220244	9.49880833132e-05	8.00856916901e-05	0.0	0.000139817363569	2.84524701486e-05	0.000229766212878	0.000412053951597	2.645409333e-05	3.21895319642e-05	0.000292165470536	2.3688449512e-05	0.000102618832608	0.000217122086945	8.76900682229e-05	1.66982541975e-05	0.000191829961922	0.000170834312072	0.0	0.0	9.53406999914e-05	0.0	0.0	0.000278983261004	2.54710012651e-05	0.000157693019684	0.00014323332709	0.0	6.46088740288e-05	9.38110304715e-05	0.000120837403204	0.000124812780829	0.000133464744774	0.00010788317793	0.000228948211914	0.000211252052506	0.000146753600704	0.0	9.92429183089e-05	0.000480018224421	5.20188516318e-05	0.000324817290274	0.000134739759778	5.09093685966e-05	0.000108792224982	5.989243319e-05	0.0	0.0	9.59516403733e-05	5.91381043703e-05	0.0	6.08700945226e-05	0.0	0.00014411713841	0.000114520292115	0.000169430900431	0.000123425142651	0.0	0.00011363338374	5.75550610084e-05
order	Main genome;Eukaryota;Archaeplastida;Plantae;Chlorophyta;Nephroselmidophyceae;Nephroselmidales	Nephroselmidales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.54101013214e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.70487475859e-06	0.0	0.0	0.0	5.77659036754e-05	0.0	0.0	0.0	0.0	6.30139575916e-05	0.0	6.00642687676e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000210207053948	0.0	9.53406999914e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.07610925361e-06	0.0	0.0	0.0	0.0	6.16475302458e-05	2.28948211914e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.62426855559e-06	0.0	0.0	0.0	0.0	0.0	5.59717902177e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.82384834052e-05	2.84827252271e-05	0.0	0.0	0.0
order	Main genome;Eukaryota;Archaeplastida;Glaucophyta kingdom incertae sedis;Glaucophyta phylum incertae sedis;Glaucophyta;Glaucocystis order incertae sedis	Glaucocystis order incertae sedis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000297111897584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.24516687751e-05	0.0	0.0	0.0	8.07610925361e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
order	Main genome;Eukaryota;SAR;Alveolata;Apicomplexa;Gregarinasina;Eugregarinorida	Eugregarinorida	0.00167544510029	0.0052985054086	0.000206539025549	0.000709833410971	0.00115146422681	0.0021943397288	0.00197261167264	0.00149978837342	0.000577878799553	0.0	0.00164803590984	1.01034594245e-05	0.00273675728992	0.0	0.000811024187182	0.00190261706919	0.000677185616578	0.00461969735976	0.000678256802058	0.00256452139824	0.00111012433393	0.00298538288944	0.00344111093352	0.00121967237724	0.00214855739718	0.00294057705185	0.00283250082685	0.00130800832704	0.000842876242516	0.00512672395119	0.0	0.00299038985823	0.00149493720395	0.00167288257348	0.00409590724345	0.00294463058271	0.00354379185729	0.000294130005462	0.000917551448421	0.000132778194027	0.00399218794876	0.000814951148715	0.00100525554654	0.0	0.00207512398304	0.000915953381131	0.000287332731303	0.00160831175515	0.00189410547361	0.000626184532407	0.0017072866611	0.0	0.0	0.00267985238254	0.0010678158399	0.0585127263021	0.0	0.000754288076049	0.000594323362851	0.000850171062645	0.00164167428741	0.00104037760231	0.000872219799389	0.000332602744399	0.000463210045616	0.000773839241138	0.00251529711305	0.00437697464745	0.00207198131783	0.00211252052506	0.00305037841464	0.00223731341597	0.00131851305753	0.00232686800312	0.00227842570147	0.00147417077894	0.00178048968278	0.00406002214558	0.00145056299976	0.00167698812932	0.0	0.0	0.0011834035646	0.00147845260926	0.0	0.00057391803407	0.0	0.00244999135297	0.000616647726772	0.00133662154785	0.00140514777787	0.00201934924474	0.00210658811395	0.00163072672857
order	Main genome;Eukaryota;SAR;Alveolata;Apicomplexa;Gregarinasina;Archigregarinorida	Archigregarinorida	0.0	4.1287055132e-05	0.0	1.10911470464e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.47304224609e-05	0.0	0.0	0.0	0.0	0.0	1.55921103921e-05	0.0	0.0	9.38799650767e-06	0.0	0.0	2.85522577698e-05	7.76389980687e-05	8.48054139776e-06	0.0	5.81293960356e-05	1.44414759188e-05	0.0	0.0	0.0	0.0	0.0	8.6352803012e-06	0.0	1.40061907363e-05	8.73858522305e-06	0.000104325723878	3.82943688131e-05	0.0	8.81803111001e-06	0.0	0.0	0.0	0.0	0.0	1.75380136446e-05	0.0	1.91829961922e-05	0.0	0.0	9.9253791946e-05	9.53406999914e-06	0.0	0.0	0.0	0.0	1.37124364943e-05	1.10179482377e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.31178238422e-05	0.0	0.0	0.000125788800604	5.64978135346e-05	6.37990189129e-05	8.13590210883e-06	0.0	0.0	0.0	0.0	0.0	1.1978486638e-05	0.0	0.0	7.9959700311e-06	0.0	0.0	8.69572778894e-06	0.0	2.8823427682e-05	0.0	4.70641390086e-05	0.0	0.0	8.74102951846e-06	0.0
order	Main genome;Eukaryota;SAR;Alveolata;Apicomplexa;Coccidia;Eimeriorina	Eimeriorina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08423415121e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.16726559948e-06	0.0	0.0	0.0	0.0	0.0	1.94097495172e-05	2.54416241933e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.72705606024e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.29081866601e-05	5.36492199403e-05	4.49485339287e-05	0.0	3.07856497824e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.21845759607e-05	4.76703499957e-05	0.0	0.0	0.0	0.0	0.0	1.10179482377e-05	0.0	0.0	0.0	0.0	0.0	2.05330376576e-05	0.0	0.0	1.9204732046e-05	4.19296002013e-05	0.00014689431519	0.0	4.06795105441e-05	0.0	0.0	4.81213427779e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.60871833668e-05	0.0	9.60780922734e-06	1.76185064792e-05	0.0	0.0	0.0	0.0	0.0
order	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae	Gymnodiniphycidae	0.0210008377226	0.0297954914536	0.0212838465828	0.0156606996296	0.0197304951296	0.0352219659033	0.0170687968699	0.0204633701993	0.0193242670571	0.0	0.026064988995	0.0295526188167	0.0158092883042	0.00694444444444	0.0153161558889	0.0330434107323	0.0148168212907	0.0152750364713	0.0268418180401	0.0348823913754	0.0271072178266	0.0189074249664	0.0306409304162	0.0197399283208	0.0255828229617	0.020341417494	0.0332776444448	0.0248890035187	0.0152734988083	0.0351649938624	0.0	0.0334736232279	0.0210247273043	0.0199860265103	0.035392839514	0.0237901972298	0.0282902705895	0.0149025869434	0.0167081749465	0.0310226766187	0.0330097459169	0.0142204397074	0.0244259461747	0.00848730659456	0.0330146981706	0.026894286346	0.0280457269518	0.0202325618798	0.0213437626054	0.0161555609361	0.0275084165396	0.0140938307459	0.0112911217549	0.0169092369188	0.0294316740874	0.0445224300093	0.0185185185185	0.0313907832197	0.0161571051358	0.0395809479407	0.0348277343793	0.0192196072848	0.0149731065562	0.0236489079543	0.0139567200701	0.0226493592944	0.0262412221264	0.0271017954843	0.0273478639132	0.0258303646018	0.0381035241829	0.01364987175	0.0415686052117	0.0360257745379	0.023845441588	0.0154038353426	0.0209135355713	0.02031283807	0.0192199597469	0.00791777966772	0.0	0.0	0.0366055508024	0.0203181630015	0.0	0.016069704954	0.0	0.0205126727004	0.0155130949549	0.0228543459026	0.0204221139879	0.0126637156026	0.019676057446	0.0202881590054
order	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales	Prorocentrales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6334531199e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.44077063265e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
order	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae incertae sedis	Dinophyceae incertae sedis	1.92579896585e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66982541975e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.19838801244e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
order	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophysiales	Dinophysiales	0.000895496519118	0.00107346343343	0.0020137554991	0.00242896120317	0.0011618377784	0.000675181455016	0.00109227257907	0.000763695920208	0.00076280001541	0.0153846153846	0.00111676117574	0.00223286453282	0.0007987997166	0.0	0.0011555300366	0.00143667003184	0.00120539039751	0.000829543179153	0.00150463865284	0.0015517804639	0.000605522363959	0.000751039720613	0.00138208553887	0.00107894094909	0.000828015475324	0.000815209479722	0.00163674448977	0.00109614782336	0.000901005638551	0.00158856235107	0.0	0.00154205288986	0.00111251140759	0.000964367601185	0.0027516094815	0.000759904666505	0.00237253861632	0.00124655097553	0.00131078778346	0.00150798091788	0.00298696076742	0.000933988956954	0.00115516207541	0.00177042425803	0.00134096459554	0.00163450301633	0.00241154256629	0.000828280553903	0.000736596573072	0.0013692568442	0.00103588179438	0.000533857225224	0.00138136064023	4.51153599755e-05	0.00124896316989	0.0	0.0	0.00218020252118	0.00156222141092	0.00186489136322	0.00144335121914	0.0021574146069	0.00133255802684	0.00227704955781	0.000604187016021	0.00108171076718	0.000708389799187	0.00140248131309	0.000412106781446	0.00101785079844	0.000712803203421	0.00112995627069	0.000914452604418	0.00112275449102	0.000728263922846	0.00124929727029	0.000433092085002	0.00161637245294	0.00101539409983	0.00209623516165	0.0	0.0	0.00196700862765	0.000954657970549	0.0	0.00101740015131	0.0	0.000538037316731	0.000643075486491	0.00178843728233	0.000987401141208	0.000992561493178	0.00132863648681	0.00117987875067
order	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;SL163A10	SL163A10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.99656892858e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
order	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;BAQK03	BAQK03	0.0	5.50494068426e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
order	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;D244	D244	4.81449741461e-05	0.0	0.000309808538323	0.0	9.33619643357e-05	0.0026257056584	0.0	0.000101212712317	2.31151519821e-05	0.0153846153846	0.000184319805705	0.000484966052376	0.000166706027812	0.0	0.00435656355415	0.0	0.0	0.0	0.000148125048725	0.000122508983992	0.000100920393993	5.6327979046e-05	0.0	4.69104760475e-05	0.000207003868831	9.70487475859e-05	5.93637897843e-05	0.0	0.0	5.77659036754e-05	0.0	0.0	4.34574768589e-05	0.000157447771622	5.25116313263e-05	0.000388587613554	0.000570610553292	0.0	0.00484991479879	0.0	0.000143603883049	0.000293016143358	0.00012345243554	0.0	8.98970678573e-05	0.000252676794795	0.0	4.02077938788e-05	0.000280608218313	0.00417456354938	7.67319847687e-05	0.0	0.0	0.0	0.000276488029975	0.0	0.0	0.0	0.00453383822518	0.000301673602874	0.0	0.0	0.00411073961009	0.000127924132461	0.0	0.00015809618905	0.000482526384953	0.00109424366186	0.0	0.000105626026253	3.14472001509e-05	3.38986881208e-05	0.0	8.13590210883e-05	0.00011444147359	0.0	7.69941484447e-05	0.0	5.43961124912e-05	0.000251548219398	0.0	0.0	0.000191903280747	5.0689803746e-05	0.0	0.00473047591718	0.0	0.000115293710728	0.005294361197	0.0	5.69654504543e-05	0.0	0.00895955525642	0.000115110122017
order	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;B7	B7	0.0	0.0	0.0	4.43645881857e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
order	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales	Gonyaulacales	0.0171299818012	0.0232308496876	0.0269430158829	0.0116900689869	0.0186620193156	0.0153603781016	0.0058526247147	0.0171877587825	0.0119351234734	0.0	0.0119699450293	0.021348609764	0.00868955169971	0.00694444444444	0.0123878561688	0.0208511299216	0.0119455542764	0.0105409193627	0.0167927028923	0.0147990852663	0.0156931212659	0.00700344539472	0.0186346499187	0.0183701424202	0.0137550501806	0.00666724895915	0.01650313356	0.0159448057331	0.0102453060513	0.0193515777312	0.0	0.0193480779716	0.0179479379427	0.0177128743075	0.0265078714935	0.0057424614003	0.00843902976185	0.0153227726655	0.00520819679294	0.0169007672683	0.0124265226798	0.0095871219405	0.0149289266693	0.00589068434945	0.0138291656054	0.019464009349	0.0167781791314	0.0169837721344	0.00868131675406	0.0139597405091	0.0145215281175	0.0220376262572	0.00615606372277	0.0190025896217	0.0152926482786	0.0012875469091	0.0185185185185	0.00717090307915	0.0100525551659	0.0168594406697	0.0190720683994	0.0143572109119	0.012421056032	0.0163998737815	0.00438035586615	0.0173656182393	0.0146400558499	0.0146952300223	0.00717752644352	0.0120893788229	0.00928740644458	0.0112656640188	0.0243357813253	0.0141564696694	0.0199024126343	0.017277781248	0.0163805050816	0.0125109773326	0.0173070297909	0.0156079680893	0.0	0.0	0.0191663401646	0.0174710856911	0.0	0.00594787780763	0.0	0.0087142829692	0.0066069399297	0.0120013554472	0.00691180798846	0.0143408022635	0.00923926820101	0.0179955490753
order	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales	Peridiniales	0.00399603285413	0.00165148220528	0.00293285416279	0.00191876843903	0.00366186371228	0.00221309476922	0.000570590153244	0.00496862405918	0.00130215356166	0.0	0.00234194576661	0.0082444228904	0.00176430546101	0.00694444444444	0.00300007177205	0.00120369651316	0.00136791494549	8.58148116365e-05	0.00240898105559	0.00101274093434	0.00225052478605	0.00124860353552	0.000658135970892	0.00410935770176	0.00172027353063	0.000494948612688	0.000610598980639	0.00287393378899	0.00178747892809	0.00239728500253	0.0	0.000920119956379	0.00398070488027	0.00386731089047	0.00166986987618	0.00122620980277	0.00361386683752	0.000504222866507	0.00249049678857	0.00212445110443	0.0038102896969	0.00177641036911	0.0035183944129	0.00208158973369	0.000561856674108	0.00319794068412	0.00422789590346	0.00390819756502	0.00191164348726	0.00343149123759	0.00126607774868	0.000661982959277	0.0	0.00108276863941	0.00232631307979	0.0	0.0	0.00214920438107	0.00345556583829	0.00436741102343	0.00110179482377	0.000624226561388	0.00321429148294	0.00299342469959	0.000735094202826	0.00209685471792	0.000390127715494	0.00264313785929	0.00144237373506	0.00155558329572	0.00200213840961	0.00178533090769	0.00359401139876	0.00123665712054	0.00448402501066	0.00196139671435	0.00189598090545	0.00108182408268	0.00363547351816	0.000143741839656	0.0	0.0	0.00263067414023	0.00354828626222	0.0	0.000713049678693	0.0123966942149	0.0013354854826	0.000916162336919	0.000931869952371	0.00148110171181	0.00109524026833	0.000786692656661	0.0036643388842
order	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Thoracosphaeraceae order incertae sedis	Thoracosphaeraceae order incertae sedis	0.00457377254388	0.00390850788583	0.0074147510172	0.0125440873095	0.0047925808359	0.00508261595304	0.00575480925986	0.00468338823356	0.0039218707863	0.0	0.00818596784162	0.00413231490462	0.00368837086534	0.0	0.00664609201177	0.00527102586006	0.0135978871809	0.00730856145771	0.00767131831293	0.0046145050637	0.00507629581786	0.00447807433416	0.00381718863117	0.00481301484247	0.00427570060103	0.00421191564523	0.00468125885157	0.00518597667692	0.00912631517759	0.00431800129973	0.0	0.0046687568157	0.00438051366738	0.00432981371961	0.00700505161893	0.00449898103692	0.00874936181714	0.00805355967338	0.00467514309433	0.00957899828337	0.00432726367588	0.00329643161278	0.00495573348383	0.00464602244683	0.00436000779108	0.00781718833897	0.00553115507758	0.00492947552954	0.00479664673179	0.00819884281098	0.00237869152783	0.0101646415683	0.00303298749268	0.00867117218728	0.00436660405961	0.0	0.0	0.00709857408555	0.00708942868544	0.00650655111654	0.00565220744593	0.00451195339108	0.0069454539581	0.00651560248002	0.00117816468124	0.00645698119487	0.00430167138927	0.00453879941435	0.00244974586748	0.00246780806791	0.00470659762259	0.0058757726076	0.00551507074602	0.00428762041135	0.005482786962	0.00538447123493	0.00519710502002	0.00916368634738	0.00478685789922	0.0111040571134	0.0	0.0	0.00684455034663	0.00465501364401	0.0	0.00487830328959	0.00413223140496	0.0047078265214	0.00494199106742	0.00207082211638	0.00400657001529	0.00427828229818	0.00590893595448	0.00491136520605
order	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinoflagellata incertae sedis;Blastodinium order incertae sedis	Blastodinium order incertae sedis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08382534765e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.73858522305e-06	0.0	9.57359220327e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000105103526974	0.0	2.86022099974e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.08237651229e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
order	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Noctilucales class incertae sedis;Noctilucales	Noctilucales	0.0	0.0	0.0	6.65468822786e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.15316155889e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.73858522305e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.53406999914e-06	0.0	0.0	0.0	1.698066751e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.8092532396e-06	0.0	0.0	0.0	0.0	0.0
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Euplotia	Euplotia	9.62899482923e-06	0.0	0.000103269512774	0.0	0.0	0.0	0.0	7.36092453212e-05	1.54101013214e-05	0.0	0.0	0.0	6.94608449217e-06	0.0	0.000165075719515	1.94144598897e-05	0.0	0.0	7.79605519607e-06	1.6334531199e-05	0.0	9.38799650767e-06	0.0	1.8764190419e-05	7.85187088669e-05	0.0	1.69610827955e-05	0.0	0.0	0.0	0.0	8.51962922574e-06	9.56064490896e-05	3.93619429055e-05	0.0	8.6352803012e-06	0.0	0.0	0.000104863022677	2.84524701486e-05	1.91471844065e-05	2.74702634398e-05	1.763606222e-05	9.65685958926e-05	0.0	1.57922996747e-05	5.13094163041e-05	0.0	8.76900682229e-06	0.00020037905037	1.91829961922e-05	0.0	1.50147895677e-05	7.21845759607e-05	1.90681399983e-05	0.0	0.0	1.03327133705e-05	8.49033375502e-05	6.85621824714e-05	0.0	0.0	0.000209978840594	3.41131019896e-05	0.0	0.0	6.15991129728e-05	7.70594128073e-06	0.0	0.0	0.0	0.0	0.0	3.25436084353e-05	2.08075406527e-05	9.99437816228e-05	9.62426855559e-06	0.0	9.06601874853e-06	1.1978486638e-05	0.0	0.0	7.9959700311e-05	3.37932024973e-05	0.0	1.73914555779e-05	0.0	1.92156184547e-05	8.8092532396e-05	0.0	6.64596921967e-05	0.0	8.74102951846e-05	1.91850203361e-05
order	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia	Hypotrichia	0.000385159793169	4.1287055132e-05	0.000309808538323	0.000221822940929	0.000321580099379	0.000337590727508	8.15128790349e-05	0.00030363813695	0.000223446469161	0.0	0.000921599028526	0.00110127707727	0.000458441576483	0.0	0.00163640278476	2.91216898346e-05	0.000257330534299	0.000243141966303	0.000397598815	0.000179679843189	0.000625706442758	0.000797979703152	0.0	0.000234552380238	0.000392593544335	0.000232916994206	0.000110247038171	0.000350030397377	0.000159855839098	5.77659036754e-05	0.0	1.70392584515e-05	0.000208595888923	0.000186969228801	0.000105023262653	0.000310870090843	0.000310332055299	0.000252111433253	0.00107484598244	0.000294008858202	0.00049782679457	0.000549405268797	0.000493809742161	0.000869117363034	5.99313785715e-05	0.000489561289915	0.000790165011083	0.000361870144909	0.000833055648117	0.00178671319914	0.000143872471441	8.54171560358e-05	0.000240236633084	0.000252646015863	0.000266953959976	0.0	0.0	0.000175656127299	0.00174900875353	0.000116555710201	5.50897411884e-05	8.76107454579e-05	0.00195441843937	0.00052875308084	0.000130907186805	0.000349475786321	0.000482526384953	0.000377591122756	3.43422317872e-05	9.60236602299e-05	4.19296002013e-05	0.000271189504966	0.000127598037826	2.44077063265e-05	0.00034332442077	0.000149915672434	0.000442716353557	0.000216364816535	0.000281046581204	0.000155720326294	0.0	0.0	0.000223887160871	0.00037172522747	0.0	0.00125218480161	0.0	0.000518821698276	0.00125091396002	0.00027297200625	0.000474712087119	0.000159722539132	0.00205414193684	0.00034533036605
